Date,re_residual,z_score,is_shock,is_shock_exp,direction
2016-09-01,-0.9063169900749024,-0.9843956987854457,False,False,down
2016-09-02,0.4646976059755046,0.5787064508166726,False,False,up
2016-09-05,0.2201295242137046,0.27730438000532653,False,False,up
2016-09-06,0.6124480783988521,0.7076408247231839,False,False,up
2016-09-07,0.3878164205065351,0.41821515219157007,False,True,up
2016-09-08,-0.2074814037703903,-0.2692905028830983,False,True,down
2016-09-09,-1.81658463379342,-2.2121997689027975,True,True,down
2016-09-12,-3.6128717009311258,-4.177269007471252,True,True,down
2016-09-13,-0.1403737499539795,-0.06570804716446273,False,True,down
2016-09-14,0.277533639072738,0.3619075359454468,False,True,up
2016-09-15,0.3067428982111647,0.38131124825886076,False,False,up
2016-09-16,0.1928068078512217,0.26654016033809175,False,False,up
2016-09-19,0.5484656819364901,0.6213471646648965,False,False,up
2016-09-20,-0.5137096973624247,-0.5580250708089103,False,False,down
2016-09-21,-0.2634216895404063,-0.2644969546035798,False,False,down
2016-09-22,0.0907719520100898,0.16508079356899968,False,False,up
2016-09-23,-0.2595829929409399,-0.225545693597543,False,False,down
2016-09-26,-1.133052777188008,-1.2047620705786324,False,False,down
2016-09-27,0.5744222186385748,0.870121261889014,False,False,up
2016-09-28,-0.0916964372414469,0.032719044976757636,False,False,down
2016-09-29,0.8962435264305064,1.2359052864898745,False,False,up
2016-09-30,0.0284996922325017,0.14950010453892357,False,False,up
2016-10-03,-0.286986264805078,-0.22441096711859881,False,False,down
2016-10-04,0.3387395223565553,0.6133250063900211,False,False,up
2016-10-05,-0.3623142213880028,-0.2803943410840639,False,False,down
2016-10-06,-0.888872120344288,-0.9527161237303182,False,False,down
2016-10-07,-0.3081323766216233,-0.17774607017539276,False,False,down
2016-10-10,0.7205512325472353,1.1398595898373847,False,False,up
2016-10-11,-0.717050030621613,-0.7145741140042046,False,False,down
2016-10-12,-1.120783969234489,-1.2671952526751775,False,False,down
2016-10-13,-0.742524273849943,-0.7473204304394642,False,False,down
2016-10-14,0.23434730379877,0.5184708130884497,False,True,up
2016-10-17,0.0735040805856181,0.29583406267679724,False,True,up
2016-10-18,1.637227862719433,2.280620728339355,True,True,up
2016-10-19,1.0460204388520338,1.4425356519832304,False,True,up
2016-10-20,-0.1525475420820349,-0.07286966790083317,False,True,down
2016-10-21,-0.224706881894457,-0.14679565355357121,False,False,down
2016-10-24,-0.0552773454542031,0.05845957477257855,False,False,down
2016-10-25,0.4289569203379598,0.6495987160379008,False,False,up
2016-10-26,0.9878048249984988,1.3163339526948623,False,False,up
2016-10-27,-1.576144039207286,-1.831583767204466,False,False,down
2016-10-28,-0.5507018833427687,-0.5304856456754239,False,False,down
2016-10-31,1.3708103261391231,1.8024252046688658,False,False,up
2016-11-01,-0.2747297870399817,-0.1901763087179936,False,False,down
2016-11-02,-0.2753952709828023,-0.17415389683806343,False,False,down
2016-11-03,-0.0074841974399432,0.144817225787979,False,False,down
2016-11-04,0.0233448448132116,0.16585021509789857,False,False,up
2016-11-07,0.783679254819366,1.0939151790955575,False,True,up
2016-11-08,0.4581792671640841,0.670315159590741,False,True,up
2016-11-09,-1.8267642195593232,-2.064514847235373,True,True,down
2016-11-10,2.8910798042807264,3.4936599927069834,True,True,up
2016-11-11,1.8987648233558188,2.120843344849549,True,True,up
2016-11-14,-0.019999270783846,0.04938716515127051,False,True,down
2016-11-15,-0.4370822351286931,-0.41209242024103226,False,True,down
2016-11-16,-0.2875614677493393,-0.2566763958785832,False,False,down
2016-11-17,0.6928134809359734,0.7730507102674748,False,False,up
2016-11-18,-0.9937602630154037,-1.0432317813296907,False,False,down
2016-11-21,1.391264912552885,1.498713206577239,False,False,up
2016-11-22,1.7645892812396995,1.8356950350193315,False,False,up
2016-11-23,-0.1005719875267235,-0.11745816396911538,False,False,down
2016-11-24,0.930153816829866,0.9164512102833811,False,False,up
2016-11-25,0.4016984198442374,0.3539046721011724,False,False,up
2016-11-28,0.378294572791952,0.33152245331287844,False,False,up
2016-11-29,-1.1649053898510588,-1.225618275897838,False,False,down
2016-11-30,-0.4116467646310712,-0.43299819783128735,False,False,down
2016-12-01,0.7419180362670348,0.7308866359641978,False,False,up
2016-12-02,-0.5308021059805789,-0.551954908287106,False,False,down
2016-12-05,-0.4685766633544421,-0.5252726047130568,False,False,down
2016-12-06,0.7323328479182378,0.7388044828437332,False,False,up
2016-12-07,1.087327029023709,1.1314477635902582,False,False,up
2016-12-08,1.1166147924414558,1.1379985363322431,False,False,up
2016-12-09,0.2033027409885516,0.07175003463730695,False,False,up
2016-12-12,-0.9758584394012544,-1.270045638302638,False,False,down
2016-12-13,-0.568020401368043,-0.7683968732081335,False,True,down
2016-12-14,0.2874126679357445,0.194819140985351,False,True,up
2016-12-15,-2.7360023059662764,-3.2182465591054776,True,True,down
2016-12-16,0.1545980708893578,0.08151383706314724,False,True,up
2016-12-19,-0.2398818400124414,-0.3360130045183545,False,True,down
2016-12-20,-0.5492579047834298,-0.6821246206600698,False,False,down
2016-12-21,1.0134507147976757,0.9830198367218573,False,False,up
2016-12-22,-1.0531053322177777,-1.2016276077123267,False,False,down
2016-12-23,-0.3649859172895057,-0.4466002930080507,False,False,down
2016-12-26,-0.3855933563860185,-0.4604258288074743,False,False,down
2016-12-27,0.0732721508041774,0.016893631164536266,False,False,up
2016-12-28,0.7645048716198908,0.737992607102257,False,False,up
2016-12-29,-0.0288127117937806,-0.10349604532434707,False,False,down
2016-12-30,0.6541357562561408,0.5925678209671206,False,False,up
2017-01-02,-0.1068061187528241,-0.21702485170631225,False,False,down
2017-01-03,0.3725131875226443,0.2972131817484933,False,False,up
2017-01-04,1.391903368958227,1.3501136621578758,False,False,up
2017-01-05,0.8409942553483307,0.7274046333486077,False,False,up
2017-01-06,-0.2997795717741421,-0.4992622741552442,False,False,down
2017-01-09,1.129437863855101,1.0130929649376301,False,False,up
2017-01-10,0.3250159369709404,0.14797370619803518,False,False,up
2017-01-11,0.5184135519528028,0.37981191358941324,False,False,up
2017-01-12,0.8199142585564574,0.7142260602721112,False,False,up
2017-01-13,0.1071796726905248,-0.06547062723189605,False,False,up
2017-01-16,-0.2662985231652973,-0.4703548919955161,False,False,down
2017-01-17,-0.0811395021443144,-0.2684815622218981,False,False,down
2017-01-18,0.2532077555536142,0.09719649396513201,False,False,up
2017-01-19,-1.0662622759740288,-1.3057716775780122,False,False,down
2017-01-20,0.3259890369995709,0.18271746000846448,False,False,up
2017-01-23,0.9836282273616328,0.8879039970556225,False,False,up
2017-01-24,1.1937849034163106,1.134179657735308,False,False,up
2017-01-25,0.4338911705773757,0.265938881605694,False,False,up
2017-01-26,1.2678843247467837,1.1680057641940884,False,False,up
2017-01-27,-0.1308867082712665,-0.38508335238968794,False,False,down
2017-01-30,-0.6197384381122654,-0.9118910056057346,False,False,down
2017-01-31,-0.0203128626088822,-0.23590950988863937,False,False,down
2017-02-01,0.4093262479944342,0.23683943814280164,False,False,up
2017-02-02,0.7418201605907196,0.5798387026851785,False,False,up
2017-02-03,0.2693670644092532,0.09505012273146489,False,False,up
2017-02-06,-1.264280476353017,-1.8144136289982207,False,False,down
2017-02-07,-0.2312195292542556,-0.4637091211635289,False,False,down
2017-02-08,-0.4264355711647643,-0.711245093837446,False,False,down
2017-02-09,-0.2818884794903006,-0.5281597538668774,False,True,down
2017-02-10,0.9741205465036186,1.0485389127141767,False,True,up
2017-02-13,2.6077849300568317,3.0580143379715965,True,True,up
2017-02-14,0.6951804110755658,0.6071871832571151,False,True,up
2017-02-15,0.0397859757721895,-0.1506989112629563,False,True,up
2017-02-16,1.2434130631444698,1.3101136742081916,False,False,up
2017-02-17,0.0205371950808381,-0.18209759550416205,False,False,up
2017-02-20,0.0482242859972481,-0.14105327470299145,False,False,up
2017-02-21,0.8662879040283531,0.8541196582767216,False,False,up
2017-02-22,-0.6804515300792721,-1.0736664562549931,False,True,down
2017-02-23,1.2097376637026347,1.2480638819291812,False,True,up
2017-02-24,-2.1707680780900653,-2.867813046568707,True,True,down
2017-02-27,-0.5469458378194232,-0.8180042146129256,False,True,down
2017-02-28,-0.6098453945627252,-0.887305967805762,False,True,down
2017-03-01,-0.203902378124291,-0.3976127980112687,False,False,down
2017-03-02,0.1361871786445102,0.01382861667542005,False,False,up
2017-03-03,-1.3687322561506283,-1.7135366388095483,False,False,down
2017-03-06,0.1629563117824769,0.09220655053007237,False,False,up
2017-03-07,-1.5186168948370975,-1.8580842288577264,False,False,down
2017-03-08,-1.345858208695005,-1.6034650658015848,False,False,down
2017-03-09,-1.312218758580755,-1.5041666602458752,False,False,down
2017-03-10,0.0305684536928038,-0.05938046151950813,False,False,up
2017-03-13,0.7939692932407778,0.8376714494560299,False,False,up
2017-03-14,-0.3569317197943819,-0.5288622429636437,False,False,down
2017-03-15,-0.2008484557046756,-0.3513748685987589,False,False,down
2017-03-16,1.403916972706324,1.5630099455174917,False,False,up
2017-03-17,-0.350125674663393,-0.5527275051839458,False,False,down
2017-03-20,0.0896249960296428,-0.03636237690016224,False,False,up
2017-03-21,0.2600230787101705,0.15503477365212262,False,False,up
2017-03-22,-1.5637506268277388,-1.9979417322957973,False,False,down
2017-03-23,-0.4472761490855736,-0.619331517672568,False,False,down
2017-03-24,-0.6853297670103004,-0.8816345859580692,False,False,down
2017-03-27,-0.4113839768092433,-0.5414701027922665,False,False,down
2017-03-28,0.6307012486405676,0.6511251419476334,False,False,up
2017-03-29,0.2345938295245883,0.19506064833752737,False,False,up
2017-03-30,-0.1391882713710276,-0.21136942567997943,False,False,down
2017-03-31,0.2997619824560418,0.3178160130383542,False,False,up
2017-04-03,-0.4869795213165445,-0.6111347234373513,False,False,down
2017-04-04,-0.0033203256098165,-0.015888777914242466,False,False,down
2017-04-05,1.395795581479958,1.6424570720314573,False,False,up
2017-04-06,-0.1480186856261212,-0.1937934282616828,False,False,down
2017-04-07,-0.1440779969420238,-0.1717768485278486,False,False,down
2017-04-10,-0.7458694883117921,-0.8688249198572348,False,False,down
2017-04-11,-0.3701181281341941,-0.41889641719789045,False,False,down
2017-04-12,-0.7500145592412882,-0.8527962620921254,False,False,down
2017-04-13,-0.4668192475005204,-0.5027876436243718,False,False,down
2017-04-14,-0.2065325017560433,-0.21650746371164226,False,False,down
2017-04-17,-0.1868796295162079,-0.18348632974020887,False,True,down
2017-04-18,-1.6917757503420088,-1.9374856318293878,False,True,down
2017-04-19,-2.0538813779679375,-2.280672853151104,True,True,down
2017-04-20,1.3870818906616351,1.7114690543310316,False,True,up
2017-04-21,0.4607523205009063,0.6675546524451207,False,True,up
2017-04-24,-0.4197424368303219,-0.3263813691634867,False,False,down
2017-04-25,-0.0188860814150011,0.11648056382341043,False,False,down
2017-04-26,0.023259044759698,0.1634630099000143,False,False,up
2017-04-27,0.2409304683309319,0.41459286934859296,False,False,up
2017-04-28,-0.0594532452894659,0.08852887568108533,False,False,down
2017-05-01,0.656997595234096,0.9030257636794391,False,False,up
2017-05-02,0.6120949364829816,0.8222769198751376,False,False,up
2017-05-03,0.0722299099764622,0.19180067251160746,False,False,up
2017-05-04,-1.715977190113274,-1.8402755047560868,False,False,down
2017-05-05,-0.4546173436894625,-0.3760098411277653,False,False,down
2017-05-08,-0.2391516571573402,-0.1138842072005746,False,False,down
2017-05-09,1.4212673197447008,1.9518356852011058,False,False,up
2017-05-10,-0.2833723966220201,-0.1321744527639533,False,False,down
2017-05-11,-0.4978214750991891,-0.38094865315195087,False,False,down
2017-05-12,0.5828855088893812,0.96226132314001,False,False,up
2017-05-15,0.6824107416399801,1.0645744540523907,False,False,up
2017-05-16,0.3636356638995153,0.6602355176982491,False,False,up
2017-05-17,-1.3016781838604234,-1.3409341389178215,False,False,down
2017-05-18,-0.9705235496390608,-0.9159798537477761,False,False,down
2017-05-19,1.149770446431389,1.697075056821744,False,False,up
2017-05-22,0.5443164099818567,0.9141554446019358,False,False,up
2017-05-23,-0.3459164832829006,-0.2211638710751165,False,False,down
2017-05-24,0.3803082571950562,0.6787502437399755,False,False,up
2017-05-25,0.4974675139654797,0.8096697424210932,False,False,up
2017-05-26,0.072913997528218,0.2734045014380917,False,False,up
2017-05-29,0.0070267875780481,0.16535873912144058,False,False,up
2017-05-30,-0.4255895771100044,-0.3774793119807392,False,False,down
2017-05-31,-0.5994224823167519,-0.6362498680568076,False,False,down
2017-06-01,-1.0384822241369065,-1.2445512337724347,False,False,down
2017-06-02,0.2388213444540015,0.43995097183591453,False,False,up
2017-06-05,0.1711906559389359,0.34474568324802,False,False,up
2017-06-06,-0.605632321687323,-0.682250475313505,False,False,down
2017-06-07,0.3066936224204363,0.5486906344013774,False,False,up
2017-06-08,-0.7522022947337269,-0.8805535034442327,False,False,down
2017-06-09,0.5545876563694668,0.9432288481557256,False,False,up
2017-06-12,-0.3708345283024565,-0.35040087246108165,False,False,down
2017-06-13,0.6694859698767344,1.0839293495119284,False,True,up
2017-06-14,0.2490426997572665,0.4954523918031936,False,True,up
2017-06-15,-2.208558359685764,-2.9792121378200815,True,True,down
2017-06-16,1.56550963674579,2.204300350443212,True,True,up
2017-06-19,-0.1950709997287342,-0.1492565013190485,False,True,down
2017-06-20,-0.1363296621607465,-0.07945516052192063,False,True,down
2017-06-21,-0.9613493553622244,-1.1183857422984653,False,False,down
2017-06-22,-0.3377280850972223,-0.29307298455848024,False,False,down
2017-06-23,0.6425036363563833,0.9526642245667057,False,False,up
2017-06-26,0.658098720567888,0.9600233511333031,False,False,up
2017-06-27,0.4074402147857557,0.6168412637161781,False,False,up
2017-06-28,0.4847930205990667,0.7029890649289834,False,False,up
2017-06-29,0.7095494870155235,1.0283600732299567,False,False,up
2017-06-30,0.5644143167151379,0.8170360776868839,False,False,up
2017-07-03,0.5075418289608423,0.7258546127438615,False,True,up
2017-07-04,-1.544744403539515,-1.8963637891038123,False,True,down
2017-07-05,2.649015777456164,3.3412368970519988,True,True,up
2017-07-06,0.9175589779830728,1.0534858495944588,False,True,up
2017-07-07,2.3679531526197923,2.657980347168701,True,True,up
2017-07-10,0.83287569804218,0.8294145407086022,False,True,up
2017-07-11,-0.8376115714981097,-0.9689723822716837,False,True,down
2017-07-12,0.9252838065183032,0.910548926568932,False,False,up
2017-07-13,0.5464388170828726,0.4637198950540209,False,False,up
2017-07-14,0.6614566978030221,0.6196467749178973,False,False,up
2017-07-17,0.2153500295275538,0.10164264940530585,False,False,up
2017-07-18,0.7506260390447045,0.7073065309214837,False,False,up
2017-07-19,1.1673249877394398,1.168751745208327,False,False,up
2017-07-20,0.1028113202038144,-0.07572115415083568,False,False,up
2017-07-21,-0.2676061098695738,-0.49414535480382954,False,False,down
2017-07-24,0.5743766055623694,0.4661505940081056,False,False,up
2017-07-25,0.0386859860860595,-0.1403903225387027,False,False,up
2017-07-26,0.7287818523267282,0.6557208417168982,False,False,up
2017-07-27,0.2173678331795794,0.06091514369910834,False,True,up
2017-07-28,1.8610692049694588,1.967516730051877,False,True,up
2017-07-31,2.029212721769211,2.0660556083279755,True,True,up
2017-08-01,-0.116711753006852,-0.43385185341860283,False,True,down
2017-08-02,1.0749085293464342,0.9357406813402634,False,True,up
2017-08-03,0.1285813231922369,-0.1583353008532942,False,False,up
2017-08-04,-0.353801387834242,-0.7173159235326257,False,False,down
2017-08-07,1.7947152898118874,1.727474445714096,False,False,up
2017-08-08,0.3809574392113796,0.10845417781202873,False,False,up
2017-08-09,0.1516725203779891,-0.1448407239636747,False,True,up
2017-08-10,-0.8165815169425827,-1.2735232734944928,False,True,down
2017-08-11,-3.204752252041124,-3.999026102783397,True,True,down
2017-08-14,1.2717927243372564,1.0535594320764847,False,True,up
2017-08-15,-0.5624991368652452,-0.8197018427910893,False,True,down
2017-08-16,-0.7407997475549662,-0.9934901370339478,False,False,down
2017-08-17,0.9909553241197444,0.7632886930986762,False,False,up
2017-08-18,-0.1134851964570091,-0.3469127215670148,False,False,down
2017-08-21,0.1410341883445879,-0.09053762252265171,False,False,up
2017-08-22,0.6557612551363096,0.4190699131285235,False,False,up
2017-08-23,-0.7231346692158492,-0.9723332343867704,False,False,down
2017-08-24,0.289974870848672,0.03946563027768089,False,False,up
2017-08-25,0.6887229368126329,0.42013181537288025,False,False,up
2017-08-28,0.1610529355915672,-0.1198184427843895,False,False,up
2017-08-29,0.305012641271893,0.025433061307260196,False,False,up
2017-08-30,0.5443727958299883,0.25310107207119037,False,False,up
2017-08-31,2.1444259504734497,1.8717531726634358,False,False,up
2017-09-01,1.4271693418026326,1.0752634545706186,False,False,up
2017-09-04,0.5890197645089819,0.22421068243773148,False,False,up
2017-09-05,-0.7382175797038836,-1.1054255720357429,False,False,down
2017-09-06,1.4376679849057026,1.0632603426451321,False,False,up
2017-09-07,0.6119664361091486,0.23132295540636044,False,True,up
2017-09-08,0.941492264600777,0.5358416631472255,False,True,up
2017-09-11,2.709197028340169,2.389246181905736,True,True,up
2017-09-12,-0.1025239442940968,-0.5598211183984493,False,True,down
2017-09-13,-0.0156734633544884,-0.47396631822767604,False,True,down
2017-09-14,-0.2571592444924012,-0.7418655165625317,False,False,down
2017-09-15,-0.0807724849024533,-0.5652149546394374,False,False,down
2017-09-18,0.2502165824203837,-0.21692689672954266,False,False,up
2017-09-19,-0.1398746704896638,-0.604543940413826,False,False,down
2017-09-20,-0.0193052436575766,-0.4719571189952445,False,False,down
2017-09-21,-1.5274964483593263,-1.980489755819252,False,False,down
2017-09-22,-0.3857524613379873,-0.7697311216863728,False,False,down
2017-09-25,-1.1536209774642738,-1.496531777659681,False,False,down
2017-09-26,-0.1483096387776624,-0.48439091864011613,False,False,down
2017-09-27,0.4715771692774278,0.08692915774628389,False,False,up
2017-09-28,0.1530953569053209,-0.1981301922023133,False,False,up
2017-09-29,1.9831057352460768,1.6935360064392109,False,False,up
2017-10-02,0.5592246647433459,0.24111654850876746,False,False,up
2017-10-03,0.6672122903344284,0.3588481840692684,False,False,up
2017-10-04,0.5153830230394609,0.17656758375816442,False,False,up
2017-10-05,0.5302135565569266,0.19998980321270185,False,False,up
2017-10-06,0.8727168712237325,0.5625013679141373,False,False,up
2017-10-09,-0.2784814916519275,-0.6575520543660899,False,False,down
2017-10-10,0.2410593130883785,-0.10000905775321911,False,False,up
2017-10-11,-0.4633603830882132,-0.8335090601150704,False,False,down
2017-10-12,-0.0272111289959961,-0.34567413940146835,False,False,down
2017-10-13,0.7897519339609598,0.518170565980717,False,False,up
2017-10-16,1.2584705825331215,0.9946811771571955,False,False,up
2017-10-17,-0.8461689201278079,-1.2289427492296467,False,False,down
2017-10-18,-0.5609827988029165,-0.904131362544619,False,False,down
2017-10-19,0.8116354291812414,0.5360819904437432,False,False,up
2017-10-20,-0.3423317535506742,-0.6609120782113556,False,False,down
2017-10-23,0.466341039456643,0.2116533699007487,False,False,up
2017-10-24,0.3921972093544548,0.16616712854518678,False,False,up
2017-10-25,-0.0700306966418589,-0.34207080517073485,False,False,down
2017-10-26,-0.64873852011408,-0.9522583277155612,False,False,down
2017-10-27,-0.3483841223819272,-0.6072728212591313,False,False,down
2017-10-30,0.1345386908093444,-0.08649452719121924,False,False,up
2017-10-31,0.2314625826706719,0.04914484596655927,False,False,up
2017-11-01,0.767350396946676,0.6452068095421067,False,False,up
2017-11-02,0.0441128134936091,-0.16628206903796713,False,False,up
2017-11-03,-1.3271610858172578,-1.7130318577658001,False,False,down
2017-11-06,0.8842931742763891,0.8011601154765348,False,True,up
2017-11-07,0.5567200506364967,0.4050541449608028,False,True,up
2017-11-08,2.227372691728022,2.4969948424576707,True,True,up
2017-11-09,0.6997641571678583,0.48495845858165154,False,True,up
2017-11-10,0.6242240292007782,0.4003552947882896,False,True,up
2017-11-13,-0.6546161001699043,-1.1817302138075658,False,True,down
2017-11-14,-0.1466130189626096,-0.536803974886679,False,True,down
2017-11-15,-3.7124254379106647,-4.838829122160107,True,True,down
2017-11-16,0.4101545696914379,0.18332158191869852,False,True,up
2017-11-17,-0.3461484460637615,-0.6017397366357324,False,True,down
2017-11-20,0.4162231822471975,0.2051265877692504,False,False,up
2017-11-21,0.3777525640834631,0.1608930879953874,False,False,up
2017-11-22,1.3705336160180308,1.1858122551636596,False,False,up
2017-11-23,-0.161258989653691,-0.4073639754472558,False,False,down
2017-11-24,0.9359141830239496,0.7789235333263422,False,False,up
2017-11-27,0.4809812038921049,0.3097724188262209,False,False,up
2017-11-28,-0.420547981272117,-0.6501397590726742,False,False,down
2017-11-29,0.0419892528274374,-0.16297026482777827,False,False,up
2017-11-30,-0.1747397634587477,-0.3761565507638519,False,False,down
2017-12-01,-0.0416996049884895,-0.2172056504668837,False,True,down
2017-12-04,0.0615411670567144,-0.08735791903740474,False,True,up
2017-12-05,-2.283712908445875,-2.8090416020430142,True,True,down
2017-12-06,-2.9006546766602614,-3.2855836221002477,True,True,down
2017-12-07,0.2624778026150177,0.2551573571237263,False,True,up
2017-12-08,0.8525574885906112,0.8491141804204085,False,True,up
2017-12-11,0.8266141648174895,0.8020131880619703,False,False,up
2017-12-12,-0.0024245263191691,-0.04942018710840328,False,False,down
2017-12-13,0.14664541112674,0.09892773583670819,False,False,up
2017-12-14,0.8718530500986941,0.8291277749983047,False,False,up
2017-12-15,-0.4776601416932473,-0.585093135794935,False,False,down
2017-12-18,1.8253119104208029,1.7822737083098987,False,False,up
2017-12-19,0.2109820952795147,0.0724197722116814,False,False,up
2017-12-20,0.5541481050417101,0.41500571716987317,False,False,up
2017-12-21,0.4172898830824202,0.2744296302408128,False,False,up
2017-12-22,0.1515897051628216,0.00017951866518424076,False,False,up
2017-12-25,-0.0344641194023288,-0.16254998255206574,False,False,down
2017-12-26,0.1951106425435724,0.08815794170732696,False,False,up
2017-12-27,1.7146701973386853,1.693776600608013,False,False,up
2017-12-28,1.0770735177120698,0.980815175043827,False,False,up
2017-12-29,0.2616634703649997,0.1322075731715042,False,False,up
2018-01-01,-0.0103603946088766,-0.13588502704540562,False,False,down
2018-01-02,1.0850253648306638,0.9849896429093559,False,False,up
