Date,SMM_EW_INDEX,SMM_UW_INDEX
2016-09-13,0.0,0.0
2016-09-14,0.0,0.0
2016-09-19,0.0,0.0
2016-09-20,0.0,0.0
2016-09-21,0.0,0.0
2016-09-22,0.0011111275724554307,0.0026667061738930337
2016-09-23,0.0,0.0
2016-09-26,-0.0005249361189989334,-0.0012598466855974402
2016-09-27,0.0010965070481259334,0.0026316169155022402
2016-09-28,0.0,0.0
2016-09-29,0.0,0.0
2016-09-30,0.0,0.0
2016-10-10,0.0,0.0
2016-10-11,0.0,0.0
2016-10-12,-0.00034364309865517006,-0.0008247434367724082
2016-10-13,0.0,0.0
2016-10-14,0.0,0.0
2016-10-17,0.0009068528115997331,0.005161576791174501
2016-10-18,0.0,0.0
2016-10-19,0.0027324852352492474,0.006557964564598194
2016-10-20,0.0020965466363462443,0.005031711927230987
2016-10-21,0.0,0.0
2016-10-24,0.0006837535963556644,0.0016410086312535948
2016-10-25,0.0,0.0
2016-10-26,0.0,0.0
2016-10-27,0.0,0.0
2016-10-28,0.0010162727578181838,0.0024390546187636414
2016-10-31,0.0023475730805580185,0.0028170876966696224
2016-11-01,0.0,0.0
2016-11-02,0.0005249361189989292,0.0012598466855974302
2016-11-03,0.0,0.0
2016-11-04,0.0,0.0
2016-11-07,0.0019961034185410663,0.004790648204498559
2016-11-08,0.00034506605550261557,0.0008281585332062775
2016-11-09,0.0,0.0
2016-11-10,0.0019494066312254479,0.004678575914941075
2016-11-11,0.0,0.0
2016-11-14,0.003492292123049011,0.0053963710519824674
2016-11-15,0.0005216501123755612,0.001251960269701347
2016-11-16,0.003854401628795917,0.0092505639091102
2016-11-17,0.00025960560974577323,0.0006230534633898557
2016-11-18,0.003867075643424714,0.007901649330985736
2016-11-21,0.0,0.0
2016-11-22,0.001763734266003611,0.004232962238408667
2016-11-23,0.0,0.0
2016-11-24,0.0023336657936031896,0.004240232699069788
2016-11-25,0.0017271775430930793,0.004145226103423391
2016-11-28,0.0025617977058164285,0.0034814897857433015
2016-11-29,0.0,0.0
2016-11-30,0.0,0.0
2016-12-01,0.007897176294612137,0.004216990686849935
2016-12-02,0.0,0.0
2016-12-05,0.0025841863952133517,0.006202047348512044
2016-12-06,0.0011512078702657096,0.002762898888637703
2016-12-07,0.0,0.0
2016-12-08,0.0015106153827130584,0.0036254769185113406
2016-12-09,0.0006214296756735,0.0014914312216164
2016-12-12,-0.0006747675193849468,-0.0016194420465238724
2016-12-13,0.0,0.0
2016-12-14,0.000247280102316834,0.0005934722455604017
2016-12-15,0.0,0.0
2016-12-16,0.01632951473457884,0.0
2016-12-19,0.0,0.0
2016-12-20,0.0,0.0
2016-12-21,0.0,0.0
2016-12-22,-0.0017271775430930808,-0.004145226103423394
2016-12-23,-0.0010225077159845299,-0.0024540185183628722
2016-12-26,-0.0027078678594231347,-0.0008247434367724082
2016-12-27,0.0037319668855811203,0.00895672052539469
2016-12-28,0.0,0.0
2016-12-29,0.0,0.0
2016-12-30,-0.0006915669012245888,-0.0016597605629390133
2017-01-01,0.08948680551785067,0.09166939641166716
2017-01-03,-0.08948680551785064,-0.09166939641166719
2017-01-04,0.0,0.0
2017-01-05,0.0,0.0
2017-01-06,0.0,0.0
2017-01-09,0.002398247045836944,0.005755792910008666
2017-01-10,-0.0006973541392097149,-0.0016736499341033159
2017-01-11,0.0005889306019243628,0.0014134334446184707
2017-01-12,0.0,0.0
2017-01-13,-0.0009935537464088454,-0.002384528991381229
2017-01-16,-0.002659800247358757,-0.006383520593661017
2017-01-17,0.0,0.0
2017-01-18,0.0,0.0
2017-01-19,0.0,0.0
2017-01-20,0.0,0.0
2017-01-23,0.0,0.0
2017-01-24,0.0,0.0
2017-01-25,0.0,0.0
2017-01-26,0.0,0.0
2017-02-03,0.0,0.0
2017-02-06,0.0,0.0
2017-02-07,0.0,0.0
2017-02-08,0.0,0.0
2017-02-09,0.0005324831748975824,0.0006389798098770989
2017-02-10,0.0006973541392097149,0.0016736499341033159
2017-02-13,0.0025655668746054315,0.0061573604990530365
2017-02-14,0.005486468126113556,-0.0014731573019864498
2017-02-15,0.001286083277375494,0.003086599865701186
2017-02-16,0.0028342934452077104,0.0012658396871923466
2017-02-17,0.0019380718470222652,0.0
2017-02-20,0.0,0.0
2017-02-21,-0.0009259354520892269,-0.0022222450850141445
2017-02-22,0.0,0.0
2017-02-23,0.0017422237349428037,0.0
2017-02-24,0.0,0.0
2017-02-27,0.0,0.0
2017-02-28,0.0,0.0
2017-03-01,0.0,0.0
2017-03-02,-0.001157426013388929,0.0
2017-03-03,-0.0018833193264367434,-0.004519966383448184
2017-03-06,0.0,0.0
2017-03-07,0.0011574260133889243,0.0
2017-03-08,0.0,0.0
2017-03-09,0.0,0.0
2017-03-10,0.0,0.0
2017-03-13,0.0017065442786283918,0.0
2017-03-14,0.0,0.0
2017-03-15,0.0,0.0
2017-03-16,-0.001926868118404522,-0.004624483484170853
2017-03-17,0.0010416802303526223,0.001250016276423147
2017-03-20,0.0,0.0
2017-03-21,0.0,0.0
2017-03-22,0.004665219562578056,0.00425596144187959
2017-03-23,0.0,0.0
2017-03-24,-0.0006615432079169634,-0.0015877036990007126
2017-03-27,0.0,0.0
2017-03-28,0.0,0.0
2017-03-29,0.0,0.0
2017-03-30,0.006245372847542215,0.00518997673941068
2017-03-31,0.0,0.0
2017-04-05,0.0,0.0
2017-04-06,0.0,0.0
2017-04-07,0.0,0.0
2017-04-10,0.0,0.0
2017-04-11,-0.0020450924096764717,-0.004908221783223532
2017-04-12,0.0,0.0
2017-04-13,0.0007898953295453061,-0.0025000325528462992
2017-04-14,0.0,0.0
2017-04-17,0.0,0.0
2017-04-18,0.00376003627337247,0.0
2017-04-19,0.0,0.0
2017-04-20,0.000826453054778827,0.0
2017-04-21,0.0,0.0
2017-04-24,0.0,0.0
2017-04-25,0.008247833308814758,-0.0034564636193612818
2017-04-26,0.0,0.0
2017-04-27,0.001527053631111501,0.0032310885548077883
2017-04-28,0.0,0.0
2017-05-02,0.0,0.0
2017-05-03,0.00376003627337247,0.0
2017-05-04,0.0,0.0
2017-05-05,0.0,0.0
2017-05-08,0.0,0.0
2017-05-09,0.006711571873667697,-0.002597439105362238
2017-05-10,0.004387241903950665,0.0013840885689147412
2017-05-11,-0.0014222206231087424,-0.003413329495460982
2017-05-12,0.0005672815190020923,0.0013614756456050217
2017-05-15,-0.0011185850276783885,-0.0026846040664281322
2017-05-16,0.0,0.0
2017-05-17,0.001054866405993622,0.0
2017-05-18,-0.0011338043379815498,-0.0027211304111557197
2017-05-19,0.0023879379800313457,0.002865525576037615
2017-05-22,0.0,0.0
2017-05-23,0.0015138948193683954,-0.0002452549370314961
2017-05-24,-0.0011494435110279894,-0.002758664426467175
2017-05-25,0.0005224677511329496,0.0
2017-05-26,0.0,0.0
2017-05-31,0.0012474105210732794,0.001912693640154303
2017-06-01,0.0,0.0
2017-06-02,0.0,0.0
2017-06-05,0.0,0.0
2017-06-06,0.007042031787466009,0.003763039956066162
2017-06-07,-0.001747094038753747,-0.004193025693008993
2017-06-08,0.0011494435110279808,0.002758664426467154
2017-06-09,0.0,0.0
2017-06-12,0.0011338043379815566,0.0027211304111557357
2017-06-13,0.007002817759646063,0.0022183465639981984
2017-06-14,0.0007978178102384338,0.0019147627445722415
2017-06-15,0.0,0.0
2017-06-16,0.00177311653727374,0.002127739844728488
2017-06-19,0.0,0.0
2017-06-20,0.003199833866818163,0.0051950972806521474
2017-06-21,-0.0024850490534471816,0.0025478051554859425
2017-06-22,0.0,0.0
2017-06-23,0.001048231850571682,0.002515756441372037
2017-06-26,0.0064912865113242795,0.01100482090176059
2017-06-27,0.002987177647761323,0.0
2017-06-28,0.0017182739335613007,0.002061928720273561
2017-06-29,0.0,0.0
2017-06-30,0.0,0.0
2017-07-03,0.0,0.0
2017-07-04,0.0,0.0
2017-07-05,0.0007153119742826196,0.0017167487382782872
2017-07-06,0.0018134524229342322,0.0018982672966792774
2017-07-07,0.0,0.0
2017-07-10,0.0006973541392097149,0.0016736499341033159
2017-07-11,0.009647154513039399,0.019527693912783216
2017-07-12,0.0,0.0
2017-07-13,0.0003465008457219731,0.0008316020297327354
2017-07-14,0.0,0.0
2017-07-17,0.011371322953861859,0.006175830891575216
2017-07-18,0.003906965491570872,0.0
2017-07-19,0.0,0.0
2017-07-20,0.0,0.0
2017-07-21,0.0005807224430077863,0.0
2017-07-24,0.0033386294884650883,0.0032787619551352706
2017-07-25,0.007860565218603299,0.005905247881915374
2017-07-26,0.00033534585831046233,0.0008048300599451096
2017-07-27,0.002708331432653759,0.003061515330294467
2017-07-28,0.0,0.0
2017-07-31,0.0,0.0
2017-08-01,0.014566644616443103,0.027153892432508923
2017-08-02,0.0,0.0
2017-08-03,0.0043144110123584725,0.01306913398018684
2017-08-04,0.0,0.0
2017-08-07,0.017882073046866953,0.024830002224250573
2017-08-08,0.016619899077603455,0.008732149081053544
2017-08-09,0.019933315008542497,0.024268323722042063
2017-08-10,0.006285971171686011,0.006921931907995388
2017-08-11,0.004302926358471939,0.0069653621804341495
2017-08-14,0.0432743857408838,0.015276804720299075
2017-08-15,-0.0019032909974852326,-0.004567898393964559
2017-08-16,0.0,0.0
2017-08-17,-0.0006051128466621815,0.003881378584443022
2017-08-18,-0.004284487532665687,-0.004802975240774771
2017-08-21,-0.0020852945950421173,0.0015532575364970856
2017-08-22,0.000998015920559635,0.002395238209343124
2017-08-23,0.0009862048039169,0.0023668915294005597
2017-08-24,0.0004887599543665048,0.0011730238904796115
2017-08-25,-0.007135840660105054,-0.0056943348162624
2017-08-28,-0.008116122466960316,-0.007353769557417786
2017-08-29,0.01099982293217708,0.004624483484170843
2017-08-30,-0.014158253066283122,0.0
2017-08-31,0.0,0.0
2017-09-01,0.0009469798875262502,0.002272751730063001
2017-09-04,-0.0009410283560621954,-0.005917678931822233
2017-09-05,0.0,0.0
2017-09-06,0.013943640841854815,0.022300740906184613
2017-09-07,-0.002574207251611537,-0.00617809740386769
2017-09-08,0.0,0.0
2017-09-11,0.0,0.0
2017-09-12,-0.0035466345348996575,0.0
2017-09-13,-0.0033337778844749273,-0.008001066922739827
2017-09-14,-0.0044653538445088665,0.0
2017-09-15,-0.0021984665328518478,-0.004291090034543276
2017-09-18,0.0,0.0
2017-09-19,-0.0013717730878393302,-0.0032922554108143925
2017-09-20,0.0,0.0
2017-09-21,0.0,0.0
2017-09-22,0.0,0.0
2017-09-25,0.0,0.0
2017-09-26,-0.021638172184034684,-0.02058758982036523
2017-09-27,0.0,0.0
2017-09-28,0.00011353862157824299,0.0012981427085066942
2017-09-29,0.0,0.0
2017-10-09,0.0,0.0
2017-10-10,-0.0067901693838697446,0.0
2017-10-11,-0.0032683927627734388,0.0
2017-10-12,-0.004833938483712291,-0.007156379730516318
2017-10-13,0.0017602076200224446,0.0047439799757642695
2017-10-16,0.0,0.0
2017-10-17,-0.004401127265540295,0.0
2017-10-18,-0.0045101576411264305,-0.004089735317385865
2017-10-19,-0.00492267396190229,-0.0043275860047973826
2017-10-20,0.0,0.0
2017-10-23,-0.0006962291853454089,-0.0016709500448289815
2017-10-24,0.0,0.0
2017-10-25,0.0,0.0
2017-10-26,-0.025627209615746604,-0.02292422851745611
2017-10-27,0.0,0.0
2017-10-30,0.0,0.0
2017-10-31,0.0,0.0
2017-11-01,0.0,0.0
2017-11-02,-0.001432700045031073,-0.003438480108074575
2017-11-03,-0.0027935576698869635,-0.003352269203864356
2017-11-06,0.002083441850451432,0.005000260441083437
2017-11-07,-0.009015749975091384,-0.005794163397812819
2017-11-08,0.0020326210936799385,0.004878290624831853
2017-11-09,0.0,0.0
2017-11-10,0.0,0.0
2017-11-13,-0.008155204901114047,-0.004805963632955029
2017-11-14,-0.005731952122574684,-0.010477702811880159
2017-11-15,0.0014493118926557698,0.003478348542373848
2017-11-16,-0.0007153119742826201,-0.0017167487382782885
2017-11-17,0.0009523913186352375,0.00228573916472457
2017-11-20,0.0,0.0
2017-11-21,0.004605223222920793,0.011052535735009904
2017-11-22,-0.00221056286111905,-0.00530535086668572
2017-11-23,0.0073516287222821705,0.004255479689456976
2017-11-24,-0.007412290501374681,0.0
2017-11-26,0.0,0.0
2017-11-27,-0.02037653652484724,-0.015462497064693416
2017-11-28,0.0,0.0
2017-11-29,-0.0054743312476696095,-0.008259378577463856
2017-11-30,0.0,0.0
2017-12-01,-0.008643748881427988,-0.0045979036449397435
2017-12-04,0.000998015920559635,0.002395238209343124
2017-12-05,-0.005790213265359517,-0.00883295024000486
2017-12-06,-0.004091099934195603,-0.0034032418722201303
2017-12-07,0.0,0.0
2017-12-08,-0.0030867726400290916,-0.00370412716803491
2017-12-11,0.0,0.0
2017-12-12,-0.0078083386861494755,-0.007475839265157894
2017-12-13,-0.0007309988394030828,-0.001754397214567399
2017-12-14,0.0011037688958350602,0.0
2017-12-15,0.0019608747841828363,0.004706099482038807
2017-12-18,0.0023879379800313457,0.00573105115207523
2017-12-19,0.0,0.0
2017-12-20,0.0,0.0
2017-12-21,0.0,0.0
2017-12-22,0.013127035755282625,0.009121302571881222
2017-12-25,0.0010941076201494001,0.0026258582883585606
2017-12-26,0.0,0.0
2017-12-27,0.0009058060197419909,0.0021739344473807785
2017-12-28,0.0,0.0
2017-12-29,0.0,0.0
2018-01-02,0.0,0.0
2018-01-03,0.0,0.0
2018-01-04,0.00036153346654984507,0.0008676803197196283
2018-01-05,0.0025643048888961406,0.006154331733350738
2018-01-08,0.004634412961005572,0.005993261667658324
2018-01-09,0.028819047541979448,0.032334746058097164
2018-01-10,0.003400772986534923,0.008161855167683816
2018-01-11,0.0,0.0
2018-01-12,0.0015873495808912009,0.0038096389941388825
2018-01-15,0.0024348788332616794,0.00584370919982803
2018-01-16,0.0,0.0
2018-01-17,0.0015290948890163848,0.0036698277336393234
2018-01-18,0.0,0.0
2018-01-19,0.0,0.0
2018-01-22,0.0010486527124097078,0.0034300148661105465
2018-01-23,0.0,0.0
2018-01-24,0.0011037688958350602,0.0026490453500041446
2018-01-25,0.0008591141382384406,0.0020618739317722575
2018-01-26,0.0014493118926557698,0.003478348542373848
2018-01-29,0.0,0.0
2018-01-30,0.0014245361132750034,0.003418886671860008
2018-01-31,0.0,0.0
2018-02-01,-0.006175664346143487,0.0
2018-02-02,0.0027780350222993094,0.006667284053518342
2018-02-05,0.0,0.0
2018-02-06,0.0,0.0
2018-02-07,0.0,0.0
2018-02-08,0.0,0.0
2018-02-09,0.0,0.0
2018-02-12,0.0,0.0
2018-02-13,0.0,0.0
2018-02-14,0.0,0.0
2018-02-22,0.0,0.0
2018-02-23,0.0,0.0
2018-02-26,0.007942514983693744,0.0
2018-02-27,0.006286181713566059,0.015086836112558542
2018-02-28,0.01650737124236246,0.019455037074835747
2018-03-01,0.0011689723211243527,0.0028055335706984466
2018-03-02,0.0,0.0
2018-03-05,0.003098250270146169,0.007435800648350806
2018-03-06,0.01333753919044566,0.013015635402551478
2018-03-07,0.0,0.0
2018-03-08,0.0018051247317649557,0.004332299356235894
2018-03-09,0.001366150814639696,0.0032787619551352706
2018-03-12,0.002983417255979628,0.007160201414351108
2018-03-13,-0.0011247213845436332,-0.0026993313229047196
2018-03-14,0.0,0.0
2018-03-15,-0.006649705603007909,-0.005732361138403617
2018-03-16,0.0,0.0
2018-03-19,-0.0014918321469319003,-0.001095893152925119
2018-03-20,-0.011204467919271419,-0.00611951773184338
2018-03-21,0.0,0.0
2018-03-22,0.0,0.0
2018-03-23,0.006386102168409658,0.0076633226020915894
2018-03-26,0.006565073154426199,0.007878087785311438
2018-03-27,0.0,0.0
2018-03-28,0.0,0.0
2018-03-29,0.0,0.0
2018-03-30,-0.00046425375412128,-0.001114209009891072
2018-04-02,0.0,0.0
2018-04-03,-0.0009342042432235385,-0.0022420901837364926
2018-04-04,-0.0009920752088598596,-0.0011904902506318315
2018-04-09,-0.002645264499864106,-0.006348634799673854
2018-04-10,-0.001501542125223197,-0.003603701100535673
2018-04-11,0.0,0.0
2018-04-12,-0.0030867726400290916,-0.00740825433606982
2018-04-13,-0.004674122220920294,-0.0021254185148572476
2018-04-16,0.0069556278600544225,-0.0034775855816804673
2018-04-17,0.0,0.0
2018-04-18,0.0,0.0
2018-04-19,-0.002399435929381849,-0.0020026673001971662
2018-04-20,0.0,0.0
2018-04-23,0.0,0.0
2018-04-24,-0.0018551788757276864,-0.004452429301746448
2018-04-25,0.0,0.0
2018-04-26,0.0,0.0
2018-04-27,0.0,0.0
2018-05-02,-0.0015290948890163785,-0.0018349138668196541
2018-05-03,0.0,0.0
2018-05-04,0.0,0.0
2018-05-07,-0.00152685351047879,-0.0024221964252933753
2018-05-08,-0.0016103560688669012,-0.003864854565280563
2018-05-09,0.0,0.0
2018-05-10,0.0,0.0
2018-05-11,-0.001996103418541073,-0.004790648204498575
2018-05-14,0.0,0.0
2018-05-15,0.0,0.0
2018-05-16,0.0,0.0
2018-05-17,0.0,0.0
2018-05-18,0.0,0.0
2018-05-21,-0.000817000008051738,-0.001960800019324171
2018-05-22,0.0027197441094185437,0.0
2018-05-23,0.0,0.0
2018-05-24,0.00188972572258581,0.0
2018-05-25,0.0,0.0
2018-05-28,0.0030632399373496954,-0.003980230863458983
2018-05-29,0.0,0.0
2018-05-30,0.003471013192791285,0.001242251999855711
2018-05-31,0.0,0.0
2018-06-01,-0.0008417579988753278,-0.0020202191973007866
2018-06-04,0.0,0.0
2018-06-05,0.0,0.0
2018-06-06,-0.0012674515552940663,-0.0030418837327057593
2018-06-07,0.004016841818156474,0.0
2018-06-08,0.0,0.0
2018-06-11,0.003923918655975258,0.001724148608781391
2018-06-12,-0.0012787974728883684,-0.0030691139349320845
2018-06-13,0.0054894305812248365,0.005150992501431967
2018-06-14,0.0,0.0
2018-06-15,0.003154000738325341,0.00042598525156496985
2018-06-19,0.0,0.0
2018-06-20,-0.0006459980670264947,-0.0015503953608635873
2018-06-21,-0.0006510449780661354,-0.001562507947358725
2018-06-22,0.0,0.0
2018-06-25,-0.004360693100903013,-0.002087463339521446
2018-06-26,0.0,0.0
2018-06-27,0.0,0.0
2018-06-28,-0.004117241460871173,-0.002473125170020996
2018-06-29,-0.0019842207244765465,-0.004762129738743712
2018-07-02,-0.004562735281302826,-0.0032573085095675726
2018-07-03,0.0,0.0
2018-07-04,-0.0013495571599983838,-0.003238937183996121
2018-07-05,0.0,0.0
2018-07-06,-0.0026180163527815773,-0.006283239246675786
2018-07-09,-0.005700962378807986,-0.00043243260089904744
2018-07-10,-0.0013717730878393302,-0.0032922554108143925
2018-07-11,0.0,0.0
2018-07-12,-0.007147235146452088,0.0
2018-07-13,-0.006021098509681769,-0.002139057823349584
2018-07-16,0.0,0.0
2018-07-17,-0.0015452064350161734,-0.002458479167615667
2018-07-18,0.0,0.0
2018-07-19,0.0,0.0
2018-07-20,0.0,0.0
2018-07-23,0.0,0.0
2018-07-24,0.004187952378220477,-0.0012658396871923466
2018-07-25,0.0,0.0
2018-07-26,-0.0009009096753513014,-0.0021621832208431235
2018-07-27,0.0,0.0
2018-07-30,0.0,0.0
2018-07-31,-0.0019119756245133844,-0.004588741498832123
2018-08-01,0.0,0.0
2018-08-02,-0.00054663608877129,-0.002094706477278359
2018-08-03,0.0,0.0
2018-08-06,0.0,0.0
2018-08-07,0.0,0.0
2018-08-08,-0.0032321687529297018,-0.007757205007031285
2018-08-09,0.0,0.0
2018-08-10,-0.002943526019725938,-0.0006122900036979646
2018-08-13,0.0,0.0
2018-08-14,-0.0009469798875262579,-0.002272751730063019
2018-08-15,0.0006973541392097149,0.0016736499341033159
2018-08-16,-0.0003469075990414203,-0.001106937483204255
2018-08-17,0.0006915669012245887,0.0016597605629390128
2018-08-20,0.0,0.0
2018-08-21,0.0,0.0
2018-08-22,0.005884797267829451,0.0
2018-08-23,-0.00277803502229932,0.0
2018-08-24,-0.0014409580925050828,-0.0034582994220121992
2018-08-27,0.0,0.0
2018-08-28,0.0,0.0
2018-08-29,0.0023762641923351026,0.005703034061604247
2018-08-30,0.0,0.0
2018-08-31,0.0011917001792089612,0.0028600804301015074
2018-09-03,0.0,0.0
2018-09-04,0.0,0.0
2018-09-05,0.001297043045092629,0.00311290330822231
2018-09-06,0.0,0.0
2018-09-07,0.0012771642065188976,0.0030651940956453547
2018-09-10,0.0,0.0
2018-09-11,0.0012578855185404073,0.0030189252444969778
2018-09-12,0.0012820765699566212,0.0
2018-09-13,0.0,0.0
2018-09-14,0.0,0.0
2018-09-17,0.00018175216219667883,0.00043620518927202926
2018-09-18,0.0,0.0
2018-09-19,0.0006797801127309226,0.0008695665872206845
2018-09-20,0.0,0.0
2018-09-21,0.0,0.0
2018-09-25,0.0,0.0
2018-09-26,0.0,0.0
2018-09-27,-0.00025345808517065587,-0.000608299404409574
2018-09-28,0.0,0.0
2018-10-08,0.0,0.0
2018-10-09,0.0,0.0
2018-10-10,0.0,0.0
2018-10-11,0.0,0.0
2018-10-12,0.0,0.0
2018-10-15,0.0,0.0
2018-10-16,0.0,0.0
2018-10-17,0.0,0.0
2018-10-18,-0.0024877469291400968,-0.005970592629936232
2018-10-19,-0.001257885518540418,-0.0030189252444970034
2018-10-22,-0.0017083985975168828,-0.00026126718281108255
2018-10-23,0.0,0.0
2018-10-24,-0.011183855860713202,0.0
2018-10-25,-0.0012771642065189017,-0.0030651940956453643
2018-10-26,-0.0020450924096764717,-0.004908221783223532
2018-10-29,0.0,0.0
2018-10-30,-0.0051195188855693305,-0.008867958653506381
2018-10-31,0.0,0.0
2018-11-01,-0.002096546636346249,-0.005031711927230998
2018-11-02,-0.0013227790963575101,-0.0031746698312580244
2018-11-05,0.0,0.0
2018-11-06,0.0,0.0
2018-11-07,-0.0028399810855892493,-0.0044767466527759385
2018-11-08,0.0,0.0
2018-11-09,0.0,0.0
2018-11-12,0.0,0.0
2018-11-13,0.00018175216219667883,0.00043620518927202926
2018-11-14,0.0,0.0
2018-11-15,-0.0013717730878393302,-0.0032922554108143925
2018-11-16,0.00036231941134195187,0.0008695665872206845
2018-11-19,-0.0021009516122080046,-0.0050422838692992114
2018-11-20,0.0008316156518236598,0.0004333696170180587
2018-11-21,0.0008970305489298737,0.002152873317431697
2018-11-22,0.0,0.0
2018-11-23,-0.004976666037729445,0.0
2018-11-26,-0.0020330429481013467,-0.004879303075443232
2018-11-27,0.0,0.0
2018-11-28,0.0038234625574958066,0.007894241295083789
2018-11-29,-0.0018727379876715524,-0.004494571170411726
2018-11-30,0.0010416802303526223,0.002500032552846294
2018-12-03,-0.0024120051206441497,-0.005788812289545959
2018-12-04,0.0006098900725039896,-0.003809638994138895
2018-12-05,0.0,0.0
2018-12-06,-0.0012106750469091452,-0.002905620112581949
2018-12-07,0.0,0.0
2018-12-10,0.0,0.0
2018-12-11,-0.0016420892566110371,-0.003941014215866489
2018-12-12,0.0,0.0
2018-12-13,0.0,0.0
2018-12-14,-0.0006747675193849468,-0.0016194420465238724
2018-12-17,-0.0006802758865967484,-0.0016326621278321962
2018-12-18,0.0,0.0
2018-12-19,0.0,0.0
2018-12-20,-0.00034223182938777994,-0.0008213563905306719
2018-12-21,0.001642089256611028,0.0039410142158664676
2018-12-24,0.0,0.0
2018-12-25,0.0,0.0
2018-12-26,-0.001913130569535566,-0.002459989316690337
