Date,re_return,rolling_mean,rolling_std,z_score,is_event,direction
2020-06-30,0.0006492648563115155,-0.002910764493716383,0.031355990015748014,0.11353586183182014,False,up
2020-07-31,0.02437999153146233,-0.0021669854020324245,0.03132299166231101,0.8475236726968536,False,up
2020-08-31,0.06276250143213769,0.0035942367246197637,0.029053490595981887,2.036528606160009,True,up
2020-09-30,-0.0005495399704352755,0.005073407612218593,0.03168641551291058,-0.1774560956685936,False,down
2020-10-31,0.0046178445377346835,0.0029934936162886827,0.031115826954498826,0.052203366596083565,False,up
2020-11-30,0.1471221470462517,0.008096203074355223,0.02483984208380217,5.596893229146333,True,up
2020-12-31,0.03578714684350657,0.022121161792445446,0.0456250264678682,0.2995282657136759,False,up
2021-01-31,0.11381158044307042,0.02469228098022447,0.045437365951215475,1.961365884601019,True,up
2021-02-28,0.14015040892072336,0.033660753374269214,0.05164987580178938,2.061760147403198,True,up
2021-03-31,0.036993696456933886,0.04362311421683194,0.059790042138439456,-0.11087829215018986,False,up
2021-04-30,-0.07349416562813267,0.04800197469932945,0.056917346815546624,-2.134606532542662,True,down
2021-05-31,-0.04275914439670998,0.04393980489233528,0.06389348241841047,-1.3569294708541906,False,down
2021-06-30,-0.012935672026581125,0.03745597767273785,0.06864883619619225,-0.7340495846907606,False,down
2021-07-31,0.10528668134381909,0.03632389959916347,0.06941868681080303,0.9934325311080868,False,up
2021-08-31,-0.00794381401674531,0.0430661237501932,0.07203295467536718,-0.7081472361758079,False,down
2021-09-30,0.0289322430751938,0.037173930796119616,0.07315839811072414,-0.11265538794947569,False,up
2021-10-31,0.07399742585038456,0.03963074604992204,0.07226598422174822,0.47555817817423396,False,up
2021-11-30,0.07610532362944884,0.04541237782597619,0.07198493241783085,0.4263801433516375,False,up
2021-12-31,0.03903211640434252,0.039494309207909285,0.06548909193031646,-0.007057554013095146,False,up
2022-01-31,0.04649426502449385,0.039764723337978945,0.06547909164153268,0.10277390106991696,False,up
2022-02-28,0.06557947402202649,0.034154947053097566,0.06130945386744963,0.5125559760631436,False,up
