Date,MVREMXTR,SMM_EW_INDEX,SMM_UW_INDEX
2016-09-02,0.0059006785135781,-0.00034223182938777994,-0.0008213563905306719
2016-09-05,0.0028406358879954,-0.002779632808406934,0.0
2016-09-06,0.0074824928818217,0.0,0.0
2016-09-07,0.0047557581535746,0.0,0.0
2016-09-08,-0.0022633459350488,0.0,0.0
2016-09-09,-0.0207017356558763,-0.00013071898105220726,-0.0003137255545252974
2016-09-12,-0.0448457835301438,0.0,0.0
2016-09-13,-0.0021832580139846,0.0,0.0
2016-09-14,0.0046677313416467,0.0,0.0
2016-09-19,0.008426969007415,0.0,0.0
2016-09-20,-0.0074496988829631,0.0,0.0
2016-09-21,-0.0036781495515842,0.0,0.0
2016-09-22,0.0014526293451787,0.0011111275724554307,0.0026667061738930337
2016-09-23,-0.0034492121305636,0.0,0.0
2016-09-26,-0.0152575704931355,-0.0005249361189989334,-0.0012598466855974402
2016-09-27,0.008118568185108,0.0010965070481259334,0.0026316169155022402
2016-09-28,-0.0010923366848221,0.0,0.0
2016-09-29,0.0121193030499913,0.0,0.0
2016-09-30,0.0005397382400626,0.0,0.0
2016-10-10,0.0089557939212898,0.0,0.0
2016-10-11,-0.0085438474685024,0.0,0.0
2016-10-12,-0.0134063233790559,-0.00034364309865517006,-0.0008247434367724082
2016-10-13,-0.0090150510963794,0.0,0.0
2016-10-14,0.0030490499728776,0.0,0.0
2016-10-17,0.001049244640189,0.0009068528115997331,0.005161576791174501
2016-10-18,0.0195921808576203,0.0,0.0
2016-10-19,0.0132123010266158,0.0027324852352492474,0.006557964564598194
2016-10-20,-0.0017606234444709,0.0020965466363462443,0.005031711927230987
2016-10-21,-0.0026127837601757,0.0,0.0
2016-10-24,-0.0005097792766178,0.0006837535963556644,0.0016410086312535948
2016-10-25,0.0052552291689984,0.0,0.0
2016-10-26,0.0117326073127978,0.0,0.0
2016-10-27,-0.0184506456759808,0.0,0.0
2016-10-28,-0.0067292016662905,0.0010162727578181838,0.0024390546187636414
2016-10-31,0.0171263827885843,0.0023475730805580185,0.0028170876966696224
2016-11-01,-0.0033410422047863,0.0,0.0
2016-11-02,-0.0032844087967106,0.0005249361189989292,0.0012598466855974302
2016-11-03,6.78288001344481e-05,0.0,0.0
2016-11-04,0.0004407750931721,0.0,0.0
2016-11-07,0.0094131837626688,0.0019961034185410663,0.004790648204498559
2016-11-08,0.0055589186079827,0.00034506605550261557,0.0008281585332062775
2016-11-09,-0.021092488697975,0.0,0.0
2016-11-10,0.0366660307542178,0.0019494066312254479,0.004678575914941075
2016-11-11,0.0285543860797382,0.0,0.0
2016-11-14,-0.000159777589935,0.003492292123049011,0.0053963710519824674
2016-11-15,-0.006637298915476,0.0005216501123755612,0.001251960269701347
2016-11-16,-0.0042232923807333,0.003854401628795917,0.0092505639091102
2016-11-17,0.0104770208903558,0.00025960560974577323,0.0006230534633898557
2016-11-18,-0.0144587039585591,0.003867075643424714,0.007901649330985736
2016-11-21,0.0207688785076558,0.0,0.0
2016-11-22,0.0269858889119079,0.001763734266003611,0.004232962238408667
2016-11-23,-0.001454455686626,0.0,0.0
2016-11-24,0.0146943928985189,0.0023336657936031896,0.004240232699069788
2016-11-25,0.006418370601937,0.0017271775430930793,0.004145226103423391
2016-11-28,0.0059254058126273,0.0025617977058164285,0.0034814897857433015
2016-11-29,-0.0172077331428522,0.0,0.0
2016-11-30,-0.0060902652027489,0.0,0.0
2016-12-01,0.0111983253100295,0.007897176294612137,0.004216990686849935
2016-12-02,-0.0076565362397977,0.0,0.0
2016-12-05,-0.0066318354075988,0.0025841863952133517,0.006202047348512044
2016-12-06,0.0105899278063773,0.0011512078702657096,0.002762898888637703
2016-12-07,0.0154966487244181,0.0,0.0
2016-12-08,0.0160319279864434,0.0015106153827130584,0.0036254769185113406
2016-12-09,0.0030763858507822,0.0006214296756735,0.0014914312216164
2016-12-12,-0.013515828050637,-0.0006747675193849468,-0.0016194420465238724
2016-12-13,-0.0078563984911519,0.0,0.0
2016-12-14,0.0041616465371505,0.000247280102316834,0.0005934722455604017
2016-12-15,-0.0371247439685916,0.0,0.0
2016-12-16,0.0026823883087128,0.01632951473457884,0.0
2016-12-19,-0.0036510627067761,0.0,0.0
2016-12-20,-0.0083506481369234,0.0,0.0
2016-12-21,0.0156084556279123,0.0,0.0
2016-12-22,-0.0159237539026897,-0.0017271775430930808,-0.004145226103423394
2016-12-23,-0.0054704558627433,-0.0010225077159845299,-0.0024540185183628722
2016-12-26,-0.0056599725011879,-0.0027078678594231347,-0.0008247434367724082
2016-12-27,0.0012428497911118,0.0037319668855811203,0.00895672052539469
2016-12-28,0.0111796702074451,0.0,0.0
2016-12-29,-0.0002519843783019,0.0,0.0
2016-12-30,0.0092813910976961,-0.0006915669012245888,-0.0016597605629390133
2017-01-03,0.0051744138393823,-0.08948680551785064,-0.09166939641166719
2017-01-04,0.0185435777121691,0.0,0.0
2017-01-05,0.0115909905887244,0.0,0.0
2017-01-06,-0.0038992296293582,0.0,0.0
2017-01-09,0.0151486170583478,0.002398247045836944,0.005755792910008666
2017-01-10,0.004523951880642,-0.0006973541392097149,-0.0016736499341033159
2017-01-11,0.0069837232323133,0.0005889306019243628,0.0014134334446184707
2017-01-12,0.0107934762467527,0.0,0.0
2017-01-13,0.0015449420804798,-0.0009935537464088454,-0.002384528991381229
2017-01-16,-0.0032091517461947,-0.002659800247358757,-0.006383520593661017
2017-01-17,-0.000847767353267,0.0,0.0
2017-01-18,0.0032410206918252,0.0,0.0
2017-01-19,-0.0125846862484718,0.0,0.0
2017-01-20,0.004124324597159,0.0,0.0
2017-01-23,0.0119233418169809,0.0,0.0
2017-01-24,0.0145352234584869,0.0,0.0
2017-01-25,0.0054821254849373,0.0,0.0
2017-01-26,0.0154835969870881,0.0,0.0
2017-02-03,0.0032868194822226,0.0,0.0
2017-02-06,-0.0142839566252831,0.0,0.0
2017-02-07,-0.0025702961515823,0.0,0.0
2017-02-08,-0.0047910054930604,0.0,0.0
2017-02-09,-0.0030737729119053,0.0005324831748975824,0.0006389798098770989
2017-02-10,0.0111682330926174,0.0006973541392097149,0.0016736499341033159
2017-02-13,0.0298794927467645,0.0025655668746054315,0.0061573604990530365
2017-02-14,0.0092859268928114,0.005486468126113556,-0.0014731573019864498
2017-02-15,0.0006774058326264,0.001286083277375494,0.003086599865701186
2017-02-16,0.0159883025816181,0.0028342934452077104,0.0012658396871923466
2017-02-17,0.000426427873523,0.0019380718470222652,0.0
2017-02-20,0.0007724373444651,0.0,0.0
2017-02-21,0.0109363056924064,-0.0009259354520892269,-0.0022222450850141445
2017-02-22,-0.008303850539285,0.0,0.0
2017-02-23,0.015127844895042,0.0017422237349428037,0.0
2017-02-24,-0.0272035439849533,0.0,0.0
2017-02-27,-0.0075814147213194,0.0,0.0
2017-02-28,-0.0083491326841177,0.0,0.0
2017-03-01,-0.0026525577170196,0.0,0.0
2017-03-02,0.0019969095580318,-0.001157426013388929,0.0
2017-03-03,-0.0178947935169407,-0.0018833193264367434,-0.004519966383448184
2017-03-06,0.0023897529921429,0.0,0.0
2017-03-07,-0.0201573946316588,0.0011574260133889243,0.0
2017-03-08,-0.0187525147583949,0.0,0.0
2017-03-09,-0.018905035734654,0.0,0.0
2017-03-10,0.0006173474833376,0.0,0.0
2017-03-13,0.0117449053720128,0.0017065442786283918,0.0
2017-03-14,-0.0050083091030237,0.0,0.0
2017-03-15,-0.0026891951548791,0.0,0.0
2017-03-16,0.0196218273852263,-0.001926868118404522,-0.004624483484170853
2017-03-17,-0.0048334290542718,0.0010416802303526223,0.001250016276423147
2017-03-20,0.0014121650256646,0.0,0.0
2017-03-21,0.0037082327796797,0.0,0.0
2017-03-22,-0.020728684326059,0.004665219562578056,0.00425596144187959
2017-03-23,-0.0061412078706917,0.0,0.0
2017-03-24,-0.0093277352695732,-0.0006615432079169634,-0.0015877036990007126
2017-03-27,-0.0054891101696895,0.0,0.0
2017-03-28,0.0086673464006281,0.0,0.0
2017-03-29,0.0032864087846056,0.0,0.0
2017-03-30,-0.0016566580719978,0.006245372847542215,0.00518997673941068
2017-03-31,0.0039890722912848,0.0,0.0
2017-04-05,0.0170868921067634,0.0,0.0
2017-04-06,-0.0016926897372962,0.0,0.0
2017-04-07,-0.0016077878845267,0.0,0.0
2017-04-10,-0.0088155488479627,0.0,0.0
2017-04-11,-0.0042888688426149,-0.0020450924096764717,-0.004908221783223532
2017-04-12,-0.0087230193330608,0.0,0.0
2017-04-13,-0.0053667659955408,0.0007898953295453061,-0.0025000325528462992
2017-04-14,-0.0022572353947736,0.0,0.0
2017-04-17,-0.0019905905957738,0.0,0.0
2017-04-18,-0.0189878157894179,0.00376003627337247,0.0
2017-04-19,-0.0247656921836968,0.0,0.0
2017-04-20,0.0188404804280547,0.000826453054778827,0.0
2017-04-21,0.0065404070995598,0.0,0.0
2017-04-24,-0.005550430530649,0.0,0.0
2017-04-25,-9.276868135966678e-05,0.008247833308814758,-0.0034564636193612818
2017-04-26,0.0004637573704598,0.0,0.0
2017-04-27,0.003240293535485,0.001527053631111501,0.0032310885548077883
2017-04-28,-0.0005855613080482,0.0,0.0
2017-05-02,0.0076147911431446,0.0,0.0
2017-05-03,0.0010311467871462,0.00376003627337247,0.0
2017-05-04,-0.020147033368892,0.0,0.0
2017-05-05,-0.0056138974726282,0.0,0.0
2017-05-08,-0.0028344072175627,0.0,0.0
2017-05-09,0.0176229634238223,0.006711571873667697,-0.002597439105362238
2017-05-10,-0.0034383284318659,0.004387241903950665,0.0013840885689147412
2017-05-11,-0.0060456692469115,-0.0014222206231087424,-0.003413329495460982
2017-05-12,0.0073364282078879,0.0005672815190020923,0.0013614756456050217
2017-05-15,0.0084713872672945,-0.0011185850276783885,-0.0026846040664281322
2017-05-16,0.0045576160563992,0.0,0.0
2017-05-17,-0.0153351001255391,0.001054866405993622,0.0
2017-05-18,-0.0117978113678787,-0.0011338043379815498,-0.0027211304111557197
2017-05-19,0.0144723906402692,0.0023879379800313457,0.002865525576037615
2017-05-22,0.0070364655360322,0.0,0.0
2017-05-23,-0.0041547075099696,0.0015138948193683954,-0.0002452549370314961
2017-05-24,0.0048251735089373,-0.0011494435110279894,-0.002758664426467175
2017-05-25,0.0061654536164907,0.0005224677511329496,0.0
2017-05-26,0.0010289312129176,0.0,0.0
2017-05-31,-0.0066455554902242,0.0012474105210732794,0.001912693640154303
2017-06-01,-0.0115668684330741,0.0,0.0
2017-06-02,0.0029042843129555,0.0,0.0
2017-06-05,0.0020957261037501,0.0,0.0
2017-06-06,-0.0065792759221429,0.007042031787466009,0.003763039956066162
2017-06-07,0.0035575666668521,-0.001747094038753747,-0.004193025693008993
2017-06-08,-0.0080613092735702,0.0011494435110279808,0.002758664426467154
2017-06-09,0.0062377039031913,0.0,0.0
2017-06-12,-0.0038745922037041,0.0011338043379815566,0.0027211304111557357
2017-06-13,0.0073643503816205,0.007002817759646063,0.0022183465639981984
2017-06-14,0.002832252609037,0.0007978178102384338,0.0019147627445722415
2017-06-15,-0.02323190736771,0.0,0.0
2017-06-16,0.0189496413927932,0.00177311653727374,0.002127739844728488
2017-06-19,-0.0022872695657755,0.0,0.0
2017-06-20,-0.0015174274778882,0.003199833866818163,0.0051950972806521474
2017-06-21,-0.0114390263487751,-0.0024850490534471816,0.0025478051554859425
2017-06-22,-0.0039576644929671,0.0,0.0
2017-06-23,0.0078685024849661,0.001048231850571682,0.002515756441372037
2017-06-26,0.0079929515682899,0.0064912865113242795,0.01100482090176059
2017-06-27,0.0049749040419603,0.002987177647761323,0.0
2017-06-28,0.005808698622209,0.0017182739335613007,0.002061928720273561
2017-06-29,0.0083312198928251,0.0,0.0
2017-06-30,0.0066334732633711,0.0,0.0
2017-07-03,0.0059297336816388,0.0,0.0
2017-07-04,-0.0172237999341588,0.0,0.0
2017-07-05,0.0317038527193881,0.0007153119742826196,0.0017167487382782872
2017-07-06,0.0127850791443041,0.0018134524229342322,0.0018982672966792774
2017-07-07,0.0327219921058245,0.0,0.0
2017-07-10,0.0129733370723239,0.0006973541392097149,0.0016736499341033159
2017-07-11,-0.012634229487194,0.009647154513039399,0.019527693912783216
2017-07-12,0.0142510897859082,0.0,0.0
2017-07-13,0.0084597006942632,0.0003465008457219731,0.0008316020297327354
2017-07-14,0.0100307256518319,0.0,0.0
2017-07-17,0.0033304245677516,0.011371322953861859,0.006175830891575216
2017-07-18,0.0109501026368101,0.003906965491570872,0.0
2017-07-19,0.0167869008437667,0.0,0.0
2017-07-20,0.0016421234752694,0.0,0.0
2017-07-21,-0.0036056138110346,0.0005807224430077863,0.0
2017-07-24,0.0080680797933645,0.0033386294884650883,0.0032787619551352706
2017-07-25,0.0006847691805411,0.007860565218603299,0.005905247881915374
2017-07-26,0.0098246771998313,0.00033534585831046233,0.0008048300599451096
2017-07-27,0.0030196560755897,0.002708331432653759,0.003061515330294467
2017-07-28,0.0241390145537129,0.0,0.0
2017-07-31,0.0280947570524214,0.0,0.0
2017-08-01,-0.0015800911839736,0.014566644616443103,0.027153892432508923
2017-08-02,0.0157869631610405,0.0,0.0
2017-08-03,0.0020409162048051,0.0043144110123584725,0.01306913398018684
2017-08-04,-0.0048905801925221,0.0,0.0
2017-08-07,0.0252641466991869,0.017882073046866953,0.024830002224250573
2017-08-08,0.0058097648624244,0.016619899077603455,0.008732149081053544
2017-08-09,0.0023616665441491,0.019933315008542497,0.024268323722042063
2017-08-10,-0.0114110721628002,0.006285971171686011,0.006921931907995388
2017-08-11,-0.0451439280021318,0.004302926358471939,0.0069653621804341495
2017-08-14,0.022973066316887,0.0432743857408838,0.015276804720299075
2017-08-15,-0.0100767018752411,-0.0019032909974852326,-0.004567898393964559
2017-08-16,-0.0130711088783523,0.0,0.0
2017-08-17,0.017668479024172,-0.0006051128466621815,0.003881378584443022
2017-08-18,-0.0018413272575411,-0.004284487532665687,-0.004802975240774771
2017-08-21,0.0025769098721131,-0.0020852945950421173,0.0015532575364970856
2017-08-22,0.0110905064705782,0.000998015920559635,0.002395238209343124
2017-08-23,-0.0117034544014553,0.0009862048039169,0.0023668915294005597
2017-08-24,0.0048686898135347,0.0004887599543665048,0.0011730238904796115
2017-08-25,0.0110678055108034,-0.007135840660105054,-0.0056943348162624
2017-08-28,0.0026756997486808,-0.008116122466960316,-0.007353769557417786
2017-08-29,0.0048030832010884,0.01099982293217708,0.004624483484170843
2017-08-30,0.0082552421673769,-0.014158253066283122,0.0
2017-08-31,0.0315043770197245,0.0,0.0
2017-09-01,0.0229654474230509,0.0009469798875262502,0.002272751730063001
2017-09-04,0.0098295743469303,-0.0009410283560621954,-0.005917678931822233
2017-09-05,-0.0117440109050198,0.0,0.0
2017-09-06,0.0231314351226027,0.013943640841854815,0.022300740906184613
2017-09-07,0.0102131158632863,-0.002574207251611537,-0.00617809740386769
2017-09-08,0.0153629471280568,0.0,0.0
2017-09-11,0.0437765484588886,0.0,0.0
2017-09-12,-0.0017485219162988,-0.0035466345348996575,0.0
2017-09-13,-0.0001235406759246,-0.0033337778844749273,-0.008001066922739827
2017-09-14,-0.0043542481374928,-0.0044653538445088665,0.0
2017-09-15,-0.0012209382045841,-0.0021984665328518478,-0.004291090034543276
2017-09-18,0.0043183223609056,0.0,0.0
2017-09-19,-0.0021051770343854,-0.0013717730878393302,-0.0032922554108143925
2017-09-20,-0.0001446355702712,0.0,0.0
2017-09-21,-0.0232884659980579,0.0,0.0
2017-09-22,-0.006046160025578,0.0,0.0
2017-09-25,-0.0179925843189375,0.0,0.0
2017-09-26,-0.0022122943131281,-0.021638172184034684,-0.02058758982036523
2017-09-27,0.0075062273113594,0.0,0.0
2017-09-28,0.0024967727133185,0.00011353862157824299,0.0012981427085066942
2017-09-29,0.0296727510110521,0.0,0.0
2017-10-09,-0.0039806592777913,0.0,0.0
2017-10-10,0.0036627890059183,-0.0067901693838697446,0.0
2017-10-11,-0.0064187119867821,-0.0032683927627734388,0.0
2017-10-12,-0.0002200022009094,-0.004833938483712291,-0.007156379730516318
2017-10-13,0.0109214608944318,0.0017602076200224446,0.0047439799757642695
2017-10-16,0.0172027427157417,0.0,0.0
2017-10-17,-0.0115207971512436,-0.004401127265540295,0.0
2017-10-18,-0.0075831244716343,-0.0045101576411264305,-0.004089735317385865
2017-10-19,0.011216028798105,-0.00492267396190229,-0.0043275860047973826
2017-10-20,-0.0044792028054255,0.0,0.0
2017-10-23,0.0063591970924972,-0.0006962291853454089,-0.0016709500448289815
2017-10-24,0.0052880751551616,0.0,0.0
2017-10-25,-0.0007398178049453,0.0,0.0
2017-10-26,-0.0079976179355341,-0.025627209615746604,-0.02292422851745611
2017-10-27,-0.0041904860699591,0.0,0.0
2017-10-30,0.0018121299449646,0.0,0.0
2017-10-31,0.0029475360306463,0.0,0.0
2017-11-01,0.0092380763042978,0.0,0.0
2017-11-02,0.0006801994218199,-0.001432700045031073,-0.003438480108074575
2017-11-03,-0.015210386325278,-0.0027935576698869635,-0.003352269203864356
2017-11-06,0.0107905541708494,0.002083441850451432,0.005000260441083437
2017-11-07,0.0068647262626988,-0.009015749975091384,-0.005794163397812819
2017-11-08,0.026695277024454,0.0020326210936799385,0.004878290624831853
2017-11-09,0.0093906221113517,0.0,0.0
2017-11-10,0.0083212036687091,0.0,0.0
2017-11-13,-0.0083025105076016,-0.008155204901114047,-0.004805963632955029
2017-11-14,-0.001721235223829,-0.005731952122574684,-0.010477702811880159
2017-11-15,-0.0464914824204459,0.0014493118926557698,0.003478348542373848
2017-11-16,0.0071539172600987,-0.0007153119742826201,-0.0017167487382782885
2017-11-17,-0.0056054286868517,0.0009523913186352375,0.00228573916472457
2017-11-20,0.0069289525672358,0.0,0.0
2017-11-21,0.0061662757675381,0.004605223222920793,0.011052535735009904
2017-11-22,0.0214576705365466,-0.00221056286111905,-0.00530535086668572
2017-11-23,-0.0024058281871321,0.0073516287222821705,0.004255479689456976
2017-11-24,0.0146666910973979,-0.007412290501374681,0.0
2017-11-27,0.0075966701816794,-0.02037653652484724,-0.015462497064693416
2017-11-28,-0.0062145515850921,0.0,0.0
2017-11-29,0.0007835967489896,-0.0054743312476696095,-0.008259378577463856
2017-11-30,-0.002371328587794,0.0,0.0
2017-12-01,-0.0004300552593789,-0.008643748881427988,-0.0045979036449397435
2017-12-04,0.0010094024821021,0.000998015920559635,0.002395238209343124
2017-12-05,-0.0306379659001213,-0.005790213265359517,-0.00883295024000486
2017-12-06,-0.0442521324113073,-0.004091099934195603,-0.0034032418722201303
2017-12-07,0.005061471398492,0.0,0.0
2017-12-08,0.0156441097386967,-0.0030867726400290916,-0.00370412716803491
2017-12-11,0.0150340504139476,0.0,0.0
2017-12-12,0.0001165682314031,-0.0078083386861494755,-0.007475839265157894
2017-12-13,0.0026967006030951,-0.0007309988394030828,-0.001754397214567399
2017-12-14,0.0148273372879799,0.0011037688958350602,0.0
2017-12-15,-0.0078189777627093,0.0019608747841828363,0.004706099482038807
2017-12-18,0.0300385483830611,0.0023879379800313457,0.00573105115207523
2017-12-19,0.003820034646578,0.0,0.0
2017-12-20,0.0095143617170028,0.0,0.0
2017-12-21,0.0070676861709153,0.0,0.0
2017-12-22,0.0026124700859785,0.013127035755282625,0.009121302571881222
2017-12-25,-0.00038322217318,0.0010941076201494001,0.0026258582883585606
2017-12-26,0.0031526509269374,0.0,0.0
2017-12-27,0.0258098540828373,0.0009058060197419909,0.0021739344473807785
2017-12-28,0.0171052522924332,0.0,0.0
2017-12-29,0.0042960697091078,0.0,0.0
2018-01-02,0.0164558932344901,0.0,0.0
2018-01-03,0.010934637610567,0.0,0.0
2018-01-04,0.0198628880264984,0.00036153346654984507,0.0008676803197196283
2018-01-05,0.0094903009054017,0.0025643048888961406,0.006154331733350738
2018-01-08,0.0037481732684838,0.004634412961005572,0.005993261667658324
2018-01-09,0.0063674256155507,0.028819047541979448,0.032334746058097164
2018-01-10,-0.001998684458951,0.003400772986534923,0.008161855167683816
2018-01-11,-0.0045974843769944,0.0,0.0
2018-01-12,0.0138423429416791,0.0015873495808912009,0.0038096389941388825
2018-01-15,0.0001611473696179,0.0024348788332616794,0.00584370919982803
2018-01-16,-0.0038908984419202,0.0,0.0
2018-01-17,-0.0072896441773081,0.0015290948890163848,0.0036698277336393234
2018-01-18,-0.0191158825499241,0.0,0.0
2018-01-19,-0.0079875692527081,0.0,0.0
2018-01-22,-0.0008542213287528,0.0010486527124097078,0.0034300148661105465
2018-01-23,0.0125718700880622,0.0,0.0
2018-01-24,0.0123013704423463,0.0011037688958350602,0.0026490453500041446
2018-01-25,0.0072796289194994,0.0008591141382384406,0.0020618739317722575
2018-01-26,-0.0089645768475621,0.0014493118926557698,0.003478348542373848
2018-01-29,0.001439743712591,0.0,0.0
2018-01-30,-0.0200805981110341,0.0014245361132750034,0.003418886671860008
2018-01-31,-0.0103452378428566,0.0,0.0
2018-02-01,0.0089430876498578,-0.006175664346143487,0.0
2018-02-02,-0.0162167081339865,0.0027780350222993094,0.006667284053518342
2018-02-05,-0.0264402298151737,0.0,0.0
2018-02-06,-0.0447219939690078,0.0,0.0
2018-02-07,0.0139209184905441,0.0,0.0
2018-02-08,-0.0086121046840559,0.0,0.0
2018-02-09,-0.032977211561476,0.0,0.0
2018-02-12,0.0172418064345059,0.0,0.0
2018-02-13,0.020186128930762,0.0,0.0
2018-02-14,0.0061189788689506,0.0,0.0
2018-02-22,0.0086696108206484,0.0,0.0
2018-02-23,0.0151051629016962,0.0,0.0
2018-02-26,0.0200054383389068,0.007942514983693744,0.0
2018-02-27,-0.0169978655872645,0.006286181713566059,0.015086836112558542
